b'32.914406,-117.100055,2022-7-29 21:35:48,27.75,1044.80,18.01\r,1,0\r\n'
b'32.914389,-117.100054,2022-7-29 21:35:52,27.75,1044.80,17.86\r,1,0\r\n'
b'32.914389,-117.100054,2022-7-29 21:35:52,27.81,1049.50,18.37\r,1,0\r\n'
b'32.914373,-117.100060,2022-7-29 21:35:56,27.81,1068.42,17.89\r,1,0\r\n'
b'32.914373,-117.100060,2022-7-29 21:35:56,27.88,1055.45,18.10\r,1,0\r\n'
b'32.914373,-117.100060,2022-7-29 21:35:56,27.81,1054.21,17.95\r,1,0\r\n'
b'32.914347,-117.100066,2022-7-29 21:36:02,27.75,1049.50,17.70\r,1,0\r\n'
b'32.914337,-117.100066,2022-7-29 21:36:04,27.75,1044.80,18.03\r,1,0\r\n'
b'32.914327,-117.100067,2022-7-29 21:36:06,27.81,1054.21,17.89\r,1,0\r\n'
b'32.914318,-117.100068,2022-7-29 21:36:08,27.88,1049.50,17.83\r,1,0\r\n'
b'32.914308,-117.100070,2022-7-29 21:36:10,27.81,1054.21,17.87\r,1,0\r\n'
b'32.914299,-117.100071,2022-7-29 21:36:12,27.88,1060.18,18.00\r,1,0\r\n'
b'32.914290,-117.100072,2022-7-29 21:36:14,27.88,1049.50,18.09\r,1,0\r\n'
b'32.914290,-117.100072,2022-7-29 21:36:14,27.88,1049.50,17.93\r,1,0\r\n'
b'32.914263,-117.100071,2022-7-29 21:36:20,27.75,999.68,18.35\r,1,0\r\n'
b'32.914244,-117.100069,2022-7-29 21:36:24,27.88,1058.93,17.87\r,1,0\r\n'
b'32.914244,-117.100069,2022-7-29 21:36:24,27.88,1062.41,17.80\r,1,0\r\n'
b'32.914225,-117.100065,2022-7-29 21:36:28,27.88,1044.80,18.11\r,1,0\r\n'
b'32.914225,-117.100065,2022-7-29 21:36:28,27.81,1054.21,18.31\r,1,0\r\n'
b'32.914210,-117.100071,2022-7-29 21:36:32,27.81,1062.41,17.78\r,1,0\r\n'
b'32.914210,-117.100071,2022-7-29 21:36:32,27.88,1052.96,17.85\r,1,0\r\n'
b'32.914210,-117.100071,2022-7-29 21:36:32,27.81,1057.68,17.74\r,1,0\r\n'
b'32.914193,-117.100093,2022-7-29 21:36:38,27.88,1043.57,17.85\r,1,0\r\n'
b'32.914188,-117.100100,2022-7-29 21:36:40,27.94,1057.68,17.87\r,1,0\r\n'
b'32.914180,-117.100101,2022-7-29 21:36:42,27.94,1062.41,17.78\r,1,0\r\n'
b'32.914167,-117.100088,2022-7-29 21:36:44,27.88,1048.26,18.13\r,1,0\r\n'
b'32.914156,-117.100078,2022-7-29 21:36:46,27.81,1043.57,17.73\r,1,0\r\n'
b'32.914147,-117.100074,2022-7-29 21:36:48,27.94,1048.26,17.53\r,1,0\r\n'
b'32.914139,-117.100073,2022-7-29 21:36:50,27.94,1052.96,17.45\r,1,0\r\n'
b'32.914139,-117.100073,2022-7-29 21:36:50,27.94,1057.68,18.23\r,1,0\r\n'
b'32.914115,-117.100078,2022-7-29 21:36:56,27.94,1043.57,17.83\r,1,0\r\n'
b'32.914115,-117.100078,2022-7-29 21:36:56,27.94,988.21,18.08\r,1,0\r\n'
b'32.914095,-117.100070,2022-7-29 21:37:00,27.88,1043.57,17.81\r,1,0\r\n'
b'32.914077,-117.100051,2022-7-29 21:37:04,27.94,1049.50,18.23\r,1,0\r\n'
b'32.914071,-117.100047,2022-7-29 21:37:08,27.94,1043.57,18.06\r,1,0\r\n'
b'32.914071,-117.100047,2022-7-29 21:37:08,27.94,1052.96,18.15\r,1,0\r\n'
b'32.914071,-117.100047,2022-7-29 21:37:08,27.94,1048.26,17.77\r,1,0\r\n'
b'32.914071,-117.100046,2022-7-29 21:37:14,27.94,1065.90,17.92\r,1,0\r\n'
b'32.914068,-117.100050,2022-7-29 21:37:16,27.88,1056.43,17.50\r,1,0\r\n'
b'32.914063,-117.100047,2022-7-29 21:37:18,27.88,1047.02,17.62\r,1,0\r\n'
b'32.914058,-117.100041,2022-7-29 21:37:20,28.00,1042.33,17.73\r,1,0\r\n'
b'32.914055,-117.100043,2022-7-29 21:37:22,27.94,1065.90,17.65\r,1,0\r\n'
b'32.914057,-117.100048,2022-7-29 21:37:24,28.00,1045.79,17.52\r,1,0\r\n'
b'32.914059,-117.100054,2022-7-29 21:37:26,28.00,1041.11,17.26\r,1,0\r\n'
b'32.914059,-117.100054,2022-7-29 21:37:26,27.94,1059.91,17.27\r,1,0\r\n'
b'32.914071,-117.100058,2022-7-29 21:37:32,27.94,997.32,17.41\r,1,0\r\n'
b'32.914073,-117.100058,2022-7-29 21:37:36,28.06,1047.02,16.86\r,1,0\r\n'
b'32.914073,-117.100058,2022-7-29 21:37:36,28.00,1056.43,16.79\r,1,0\r\n'
b'32.914073,-117.100062,2022-7-29 21:37:40,28.00,1051.72,16.88\r,1,0\r\n'
b'32.914067,-117.100071,2022-7-29 21:37:44,27.88,1051.72,17.00\r,1,0\r\n'
b'32.914067,-117.100071,2022-7-29 21:37:44,28.06,1047.02,16.66\r,1,0\r\n'
b'32.914067,-117.100071,2022-7-29 21:37:44,27.94,1061.16,16.69\r,1,0\r\n'
b'32.914058,-117.100085,2022-7-29 21:37:50,27.94,994.97,16.91\r,1,0\r\n'
b'32.914056,-117.100084,2022-7-29 21:37:52,28.00,1051.72,16.81\r,1,0\r\n'
b'32.914052,-117.100084,2022-7-29 21:37:54,28.00,1056.43,16.79\r,1,0\r\n'
b'32.914049,-117.100092,2022-7-29 21:37:56,27.88,1042.33,16.59\r,1,0\r\n'
b'32.914045,-117.100096,2022-7-29 21:37:58,27.94,1047.02,16.80\r,1,0\r\n'
b'32.914038,-117.100095,2022-7-29 21:38:00,27.88,1057.68,16.71\r,1,0\r\n'
b'32.914034,-117.100094,2022-7-29 21:38:02,27.94,997.32,16.61\r,1,0\r\n'
b'32.914034,-117.100094,2022-7-29 21:38:02,27.94,1057.68,16.51\r,1,0\r\n'
b'32.914035,-117.100091,2022-7-29 21:38:08,27.88,1057.68,16.60\r,1,0\r\n'
b'32.914035,-117.100091,2022-7-29 21:38:08,27.94,1000.71,16.80\r,1,0\r\n'
b'32.914036,-117.100087,2022-7-29 21:38:12,27.94,1048.26,16.27\r,1,0\r\n'
